CummulativeDistance,Velocity,Acceleration,Battery,EnergyConsumption,Solar,Time
0.0,0.08047254453064087,,100.0,,,0.0
0.0090115526383601,32.682320837907284,59.264350035571624,98.82107727230914,0.04417157470505752,0.04417157470505752,0.5501089318250917
0.0180231052759049,28.8117015209876,-13.206378547048118,98.82030687452777,117.91580842130679,0.023535652220738536,0.8431960414464377
0.0276239331555657,29.23600076856688,1.2826808645108825,98.81424259136523,117.99587706831805,0.02656452109538613,1.17398701160804
0.0372247610367435,29.192204805725517,-0.13326556586197075,98.81337866941637,118.60213367901473,0.026392815537623474,1.5026237645313198
0.0468255889203153,29.19558515970906,0.010278873906882296,98.81251410744801,118.6885454264968,0.0264123681334092,1.831487997536581
0.0564264168000859,29.194613036603247,-0.002956123239592724,98.81164953909037,118.77500181852503,0.026412563326001257,2.1603386668166404
0.0660272446817346,29.206887427840602,0.03733234646577176,98.81078509601102,118.86145482703726,0.02640873607405932,2.4891256946721994
0.0756280725635708,29.023632926993635,-0.5557335822937369,98.80991807254412,118.94797796581179,0.02648756691348952,2.818878127646651
0.0852289004436517,32.22776789251533,10.220876654407835,98.70614259810857,119.03337519036742,0.025182444779570937,3.132367378506545
0.0948297283258458,0.08052778642375974,-54.090259281555575,98.70457977873782,129.4334843209195,0.04774413177654732,3.726693242961286
